CaseID,concern_bomb,concern_cyber,severity_bomb,severity_cyber,publicKnow_bomb,publicKnow_cyber,expertKnow_bomb,expertKnow_cyber,cas_bomb,cas_cyber,likely_bomb,likely_cyber,risk_bomb,risk_cyber,DOV_XPARTY7,DOV_IDEO,DOV_REL2,PPAGE,ppagect4,PPEDUCAT,PPETHM,PPGENDER,PPINCIMP,PPREG4,ppreg9,PPNET,KnowGen,Pol_econ,Pol_survMusl,Pol_force,Pol_screenUS,Pol_screenForg,Pol_immig,Pol_refugME,Pol_trackPh,issue_econ,issue_immig,issue_debt,issue_energy,issue_health,issue_climate,issue_terror,issue_envi,issue_ineq,issue_women,inform_papers,inform_Fox,inform_CNN,inform_MSNBC,inform_network,inform_online,inform_radio,inform_socialMedia,safetyGen,Fear_self,Fear_family,Fear_friend
1534,3,3,4,4,2,2,4,4,4,4,3,3,4,4,7,2,4,64,4,4,2,1,17,3,5,1,2,1,2,2,5,5,3,3,3,3,3,3,4,4,4,4,4,3,4,3,2,3,3,4,2,3,3,4,3,3,3
1535,2,2,3,3,3,3,2,2,5,4,3,3,3,3,5,2,6,54,3,1,1,1,2,1,2,0,2,2,3,1,4,4,4,4,4,2,3,3,3,3,2,3,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2
1536,3,3,4,4,3,2,4,4,4,5,3,3,5,4,6,6,5,68,4,2,1,0,17,3,5,1,2,1,3,2,5,5,5,4,5,4,4,2,4,3,3,4,3,2,1,1,3,1,1,4,2,4,1,3,2,2,2
1537,2,2,4,4,2,1,3,3,3,5,2,2,4,4,5,4,5,67,4,3,4,0,13,4,9,1,3,2,1,2,3,4,1,2,3,3,1,3,4,4,4,2,4,3,4,3,1,4,3,4,2,2,2,1,1,1,1
1538,3,2,4,3,4,3,3,2,5,4,3,2,5,4,6,4,4,62,4,2,1,1,15,1,2,1,2,1,2,2,5,5,3,3,4,4,3,3,3,4,2,4,3,3,4,2,3,3,2,4,1,1,1,3,2,2,2
1539,3,3,3,3,3,3,3,3,4,5,3,3,4,4,2,5,6,40,2,4,1,0,16,2,3,1,2,1,2,3,4,4,4,4,3,2,2,3,2,2,2,3,1,1,1,2,1,1,1,1,3,2,2,2,3,3,2
1540,2,3,2,2,1,1,1,1,2,4,2,2,2,2,2,5,6,46,3,4,1,1,16,4,9,1,2,2,2,2,3,3,3,3,3,2,2,1,2,3,1,2,3,1,2,1,1,1,1,1,2,1,2,2,2,2,2
1541,3,3,4,4,1,1,1,2,1,1,2,2,3,3,6,4,4,57,3,1,2,1,16,3,5,1,1,1,1,1,3,3,3,3,3,,2,2,4,4,2,4,4,2,4,1,1,1,1,1,1,1,1,5,4,4,4
1542,1,1,2,2,2,2,2,2,3,3,1,1,3,3,4,4,5,55,3,2,1,0,6,4,9,1,3,2,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,1,2,1,1,2,2,2,1,1,1,1,1
1543,3,2,3,4,3,2,2,2,4,4,3,2,4,4,7,3,2,76,4,2,2,1,14,3,5,1,1,3,1,1,4,4,1,1,5,2,1,1,2,3,1,3,2,2,3,1,1,2,1,3,2,1,2,1,1,1,1
1545,1,1,2,2,3,3,3,3,4,4,1,1,3,3,7,2,5,69,4,2,2,0,15,1,2,1,2,3,1,1,4,4,4,4,4,3,3,3,3,1,4,3,3,3,3,2,1,1,2,1,1,1,1,1,1,1,1
1546,2,4,3,4,3,3,2,2,4,5,4,2,5,5,1,6,2,80,4,3,1,1,12,3,5,1,2,3,3,2,5,5,5,5,5,4,4,4,4,4,1,4,3,4,3,3,4,2,2,2,3,2,2,4,2,3,2
1547,3,1,3,2,3,1,1,1,3,1,4,1,4,1,2,3,6,24,1,3,1,0,8,3,5,1,2,1,1,3,4,4,4,3,4,4,2,3,3,2,3,3,3,3,2,1,1,2,1,4,2,2,2,2,1,2,1
1548,3,4,4,4,1,1,2,2,5,5,2,2,4,4,6,3,5,48,3,2,1,0,7,2,3,0,2,2,2,2,4,5,3,5,5,3,4,4,3,4,4,4,3,4,2,2,2,3,2,2,2,3,2,2,2,2,2
1549,2,1,2,3,3,1,3,3,3,3,1,1,1,1,1,6,2,58,3,4,4,1,19,4,9,1,2,2,2,1,4,4,4,4,4,4,3,2,2,3,1,3,1,2,2,1,2,3,3,4,3,1,3,2,1,1,1
1550,2,2,4,4,4,4,4,4,5,3,4,3,5,3,3,6,4,57,3,2,1,0,19,2,4,1,1,4,4,1,4,3,5,5,4,2,3,4,1,4,1,4,1,4,1,1,2,1,1,1,1,1,1,1,1,2,2
1551,2,3,4,4,2,2,1,1,2,3,4,3,1,2,5,4,6,53,3,2,1,0,6,3,5,0,2,1,2,3,5,5,5,5,3,2,4,3,2,3,3,3,4,2,2,2,2,1,1,3,1,2,1,4,1,1,1
1552,2,2,4,4,3,4,3,3,4,5,2,1,4,3,6,6,1,65,4,1,1,1,1,3,5,0,2,,2,1,5,5,3,1,5,3,,3,3,3,3,3,3,3,3,2,2,2,2,3,1,2,1,3,1,1,1
1553,2,3,4,3,4,2,3,3,4,3,3,2,3,2,7,2,2,57,3,2,2,0,7,3,7,1,4,3,1,3,5,5,5,5,3,3,2,3,4,4,4,4,4,4,3,3,4,3,2,3,3,2,3,1,2,4,4
1554,3,3,4,4,3,3,3,3,4,4,4,3,4,3,7,4,5,33,2,3,2,1,13,3,5,1,2,3,2,3,5,5,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3
1555,1,2,2,4,2,1,3,3,2,4,1,1,1,1,5,2,5,34,2,4,4,0,17,4,9,1,2,3,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,3,2,2,3,2,3,2,1,1,1
1556,4,2,4,3,1,1,2,2,5,3,3,2,4,3,2,4,5,36,2,2,1,0,9,1,2,1,2,2,4,4,5,5,5,5,5,2,2,2,3,2,4,3,4,2,2,2,2,3,1,2,2,2,4,3,2,4,4
1557,1,1,1,1,2,2,2,2,4,4,,,3,3,6,4,4,53,3,3,4,1,17,3,7,1,2,2,1,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,1,1,1,1,1
1558,3,3,3,3,2,2,2,2,4,4,2,2,3,3,3,4,1,35,2,2,1,1,1,2,3,1,2,3,4,2,4,5,5,5,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3
1559,2,2,4,4,2,1,3,3,3,5,2,1,3,2,6,3,5,28,1,4,1,1,11,3,5,1,2,3,1,1,3,3,2,1,4,3,2,2,2,2,4,2,3,,3,2,1,2,2,2,3,3,2,2,1,2,2
1560,2,2,4,4,3,2,3,3,5,5,2,2,3,3,6,4,1,65,4,1,2,1,11,3,6,1,2,2,2,2,5,5,4,4,5,3,3,3,3,3,2,3,3,3,3,1,1,3,1,3,1,2,1,2,2,2,2
1561,2,2,3,4,2,2,1,1,2,1,1,1,2,2,3,4,6,37,2,4,1,1,7,4,8,1,2,1,1,4,1,1,3,2,1,4,2,4,4,4,4,2,4,4,4,2,1,2,1,1,3,2,2,2,1,1,2
1563,2,2,2,2,3,3,3,3,,4,3,3,3,3,3,4,4,44,2,3,4,1,10,4,8,1,2,3,2,3,3,3,3,3,3,3,1,4,1,4,1,4,4,4,2,1,1,1,1,3,1,2,1,2,2,3,3
1564,4,3,3,3,2,2,3,3,5,5,3,3,4,4,5,6,3,22,1,2,2,1,4,1,2,1,2,2,3,1,5,3,3,3,3,4,3,4,2,4,3,4,3,4,3,2,1,1,1,3,2,3,1,4,3,3,3
1566,2,1,3,2,2,1,1,2,3,3,2,1,3,2,1,6,3,49,3,3,1,1,16,4,9,1,2,2,2,1,4,4,4,4,5,2,4,3,2,3,1,2,2,2,2,2,4,3,2,3,2,2,1,2,1,1,1
1567,1,1,3,2,2,1,4,4,3,5,2,1,3,2,3,4,5,34,2,4,1,1,14,4,8,1,2,2,1,2,4,4,2,2,4,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1
1568,2,3,3,3,3,3,2,3,3,2,2,3,3,3,7,5,4,42,2,4,4,1,15,4,9,1,3,2,2,3,2,3,3,3,3,2,3,3,2,2,2,3,3,2,2,3,3,3,2,3,3,2,3,3,3,2,2
1569,3,3,4,4,1,1,2,2,,,,,5,5,4,,6,30,2,1,1,0,9,4,9,0,1,,,,,,,,,4,4,4,4,4,1,4,4,4,3,2,2,2,2,2,2,2,2,5,4,4,4
1570,1,1,1,1,3,3,2,2,3,3,3,3,3,3,6,4,2,39,2,1,2,1,13,2,3,1,3,4,1,1,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,1,2,1,1,3,1,1,1,1,1,1,1
1571,4,4,4,4,4,4,4,4,5,5,4,4,5,5,7,1,6,26,1,2,3,0,18,4,9,1,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
1572,1,1,2,3,2,2,2,2,4,4,1,1,3,4,2,5,2,57,3,3,1,1,18,2,3,1,2,3,1,3,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1
1573,2,2,2,2,3,2,2,2,3,4,1,2,3,4,4,4,5,72,4,2,1,0,10,3,5,1,2,1,3,3,5,5,3,1,5,2,2,2,1,2,2,2,1,3,2,2,2,1,1,2,1,1,1,1,1,1,1
1574,2,2,3,3,2,2,2,2,2,2,3,3,3,3,5,1,6,27,1,3,1,1,9,3,5,0,2,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2
1575,3,3,4,4,2,1,2,2,3,5,4,3,4,3,1,7,2,54,3,4,1,1,16,3,7,1,2,1,4,1,2,4,4,4,1,3,4,4,2,3,1,3,1,1,3,1,3,1,1,2,1,2,2,1,2,2,2
1576,2,2,2,2,2,2,2,2,,,1,,2,1,7,4,3,52,3,3,2,0,6,3,5,0,2,,,,,,,,,3,2,3,3,4,3,3,3,3,4,2,2,2,1,2,2,2,1,4,2,2,2
1577,2,1,4,4,2,2,3,3,4,5,2,2,4,4,7,2,4,27,1,3,2,0,14,2,4,1,2,3,3,3,4,4,5,5,4,3,3,2,2,3,4,4,4,3,3,2,2,2,2,2,2,2,2,2,1,1,1
1578,2,1,2,2,3,1,2,2,4,5,1,1,3,4,3,4,6,52,3,3,1,0,1,4,8,0,1,4,4,1,3,3,5,5,1,4,4,4,4,2,2,4,2,1,1,3,3,1,1,4,1,1,4,1,1,1,1
1579,3,3,4,4,1,1,2,2,5,5,4,4,5,5,1,4,4,24,1,3,1,1,9,3,6,0,2,3,4,3,5,5,5,5,4,3,4,3,2,4,3,4,3,3,4,2,1,2,2,2,1,3,1,4,3,4,4
1580,,,,,,,,,,,,,,,1,4,4,58,3,2,1,1,7,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,3,3,3,3,2,2,3,3,4,4,4,4,4,4,2,4,3,31,2,2,1,1,3,4,8,0,3,2,4,4,3,3,3,3,1,3,2,2,2,4,2,4,2,4,3,3,1,3,1,3,3,3,3,4,2,2,2
1583,2,2,4,4,1,1,3,3,3,4,2,2,2,3,5,5,6,26,1,2,1,0,13,3,5,1,2,1,4,3,5,5,5,4,4,4,2,4,4,4,4,4,4,3,3,2,1,1,1,2,2,2,1,1,1,1,1
1584,2,4,2,4,1,1,2,2,3,5,2,4,3,5,3,5,2,57,3,3,1,1,6,4,8,0,1,2,1,2,5,5,1,1,5,3,2,3,2,2,2,2,4,2,2,2,1,1,1,2,1,2,1,1,1,1,1
1585,3,2,3,4,4,3,4,3,4,4,3,3,3,3,1,6,1,77,4,3,1,0,8,2,4,1,2,2,1,3,1,2,1,1,3,4,3,4,3,4,4,3,3,3,3,2,1,2,1,4,2,3,1,3,1,2,2
1586,2,3,3,3,2,2,2,2,4,5,4,4,3,4,6,3,2,59,3,2,1,1,12,2,4,1,2,2,2,3,3,3,4,3,3,3,3,4,2,4,2,4,3,3,2,4,2,1,2,2,3,1,4,2,1,2,3
1587,3,3,3,4,4,3,3,3,5,4,3,3,4,3,1,6,2,71,4,4,5,1,5,4,9,0,2,2,2,2,4,4,4,3,3,3,3,3,3,4,3,3,3,2,3,4,1,1,1,4,2,1,2,3,2,2,2
1588,2,1,4,4,3,2,4,4,4,4,2,2,3,3,6,3,6,25,1,4,1,1,17,4,9,1,1,1,1,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,3,1,1,2,2,2,2,1,1,2,1,1,1
1589,3,4,3,4,3,1,2,2,2,5,2,2,3,4,7,2,6,82,4,4,1,0,14,3,5,1,3,4,1,2,3,3,1,1,3,2,2,2,4,4,4,4,4,2,3,1,1,4,2,4,3,2,1,2,1,1,1
1590,2,2,2,2,2,3,2,3,3,3,2,3,2,3,5,7,4,77,4,2,1,0,8,3,6,0,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2
1591,3,3,4,4,3,1,1,2,3,5,3,1,3,4,5,4,2,48,3,2,1,0,7,3,6,0,2,3,1,2,2,3,2,1,4,3,3,4,3,3,3,2,3,2,3,2,2,2,1,3,2,2,1,3,1,2,2
1592,2,3,2,3,3,3,4,4,3,3,1,1,2,1,2,5,3,55,3,1,1,1,13,3,5,1,3,4,3,1,5,5,5,5,5,3,2,3,2,3,1,3,3,2,3,2,3,4,1,4,2,2,3,2,1,1,1
1594,4,4,4,4,3,3,3,4,2,5,3,1,3,2,7,6,5,43,2,2,2,0,1,2,3,1,2,2,2,3,4,3,3,3,5,4,1,1,4,4,4,4,4,3,3,1,2,1,1,1,1,1,2,2,4,4,2
1595,2,3,2,1,2,1,3,3,2,3,2,3,2,4,7,2,4,52,3,4,1,1,16,2,3,1,3,4,1,1,3,3,1,1,5,2,2,2,2,2,3,1,3,3,3,3,1,3,1,3,4,2,2,1,1,1,1
1596,2,1,2,3,3,1,2,2,2,3,2,1,2,2,7,2,6,39,2,4,1,0,17,2,4,1,3,4,1,2,1,1,1,1,1,2,1,1,2,3,3,1,3,3,3,1,1,2,1,1,4,2,2,2,1,1,1
1597,3,3,4,4,3,4,3,4,5,5,3,2,4,5,7,3,2,56,3,1,4,1,8,4,9,1,3,4,3,3,4,4,4,4,5,4,4,3,4,4,3,4,4,3,3,1,1,1,1,4,2,2,2,4,3,3,3
1598,4,4,3,4,4,2,4,4,4,5,4,4,5,5,1,6,1,18,1,2,4,0,16,4,9,1,4,4,4,1,5,5,1,2,1,3,4,3,3,4,3,4,3,1,4,1,2,4,4,4,4,1,4,4,4,4,4
1600,4,2,3,2,3,1,4,3,3,5,4,1,4,3,5,4,5,27,1,4,1,1,12,2,4,1,2,3,1,1,1,4,1,1,3,2,2,3,3,4,3,3,2,2,4,1,1,1,1,1,4,2,2,3,2,2,2
1601,2,3,3,3,3,2,2,2,3,5,3,3,3,3,3,5,3,52,3,4,1,1,13,3,7,1,3,2,1,4,1,2,3,2,1,3,2,4,2,4,2,2,3,3,3,1,3,2,1,2,4,3,2,3,2,2,2
1602,2,2,3,2,3,2,3,3,3,2,3,1,3,4,3,5,4,36,2,1,1,0,1,2,3,1,3,2,2,2,1,1,2,2,3,1,1,2,2,2,1,2,2,1,2,2,4,3,3,2,2,2,3,3,3,3,2
1604,3,3,4,4,3,1,3,4,4,5,3,3,3,4,1,5,6,63,4,4,1,0,17,3,5,1,3,3,4,1,4,4,5,5,4,3,4,3,3,3,1,4,2,3,3,,3,2,2,2,3,1,3,3,2,2,2
1605,2,2,4,4,3,4,2,2,3,5,1,1,3,3,2,5,2,44,2,4,1,1,13,1,2,1,1,3,3,2,5,5,3,4,5,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,2,3,1,2,1
1606,1,2,4,4,3,1,4,3,5,4,1,2,1,2,6,4,6,29,1,2,2,0,7,2,3,1,2,3,1,3,4,4,2,2,5,4,1,2,2,4,4,2,3,2,2,3,2,3,3,2,2,2,3,4,1,1,1
1607,3,3,3,4,4,1,2,2,3,5,3,4,4,5,1,6,2,32,2,4,1,0,19,3,5,1,2,2,2,4,4,4,5,2,4,4,2,4,3,4,2,2,2,1,1,1,3,3,2,2,3,2,4,1,1,2,2
1608,1,1,3,2,1,1,3,2,1,2,3,1,3,2,5,4,6,23,1,2,1,1,1,2,3,1,2,2,2,3,3,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,3,2,3,1,3,2,1,3
1609,2,3,3,4,1,1,1,1,4,5,2,2,4,4,2,4,6,20,1,2,1,0,13,3,6,1,2,,4,2,5,5,5,5,2,2,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3
1610,3,3,3,3,1,1,2,1,3,4,3,3,3,4,7,2,6,59,3,4,1,0,19,3,7,1,2,3,1,2,3,3,1,1,2,3,3,3,4,3,4,3,4,3,3,3,1,2,3,2,3,2,2,3,2,2,2
1611,2,2,2,2,1,1,3,3,1,2,2,2,2,2,2,4,6,54,3,4,4,0,17,1,2,1,3,2,1,2,1,2,4,4,1,3,3,4,2,2,1,1,2,2,2,2,2,2,2,2,4,2,2,1,1,1,2
1612,3,2,3,4,3,2,3,3,3,4,3,2,4,2,5,6,6,30,2,4,1,1,12,3,5,1,3,2,2,2,2,4,2,3,2,2,1,2,2,2,2,3,2,1,1,1,3,2,1,2,2,2,2,4,3,3,3
1613,3,3,3,3,2,2,2,2,3,5,3,3,4,4,3,5,4,53,3,2,1,0,12,4,8,1,3,3,3,2,4,5,5,5,5,3,3,4,3,2,1,3,2,2,3,1,3,3,1,2,3,3,1,3,2,2,2
1614,3,2,4,4,3,2,4,3,4,4,4,2,4,3,7,4,4,62,4,2,1,1,17,4,9,1,2,2,1,2,5,5,2,1,5,3,2,2,3,3,2,3,3,3,2,2,1,4,4,4,2,2,1,3,2,2,2
1615,2,2,2,2,2,2,2,2,3,3,1,1,1,1,6,4,5,40,2,2,1,1,9,3,7,1,2,2,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
1616,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,6,29,1,4,3,1,16,4,9,1,2,3,3,3,3,3,3,3,3,4,3,2,3,3,1,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2
1617,4,3,3,2,2,2,2,2,3,3,3,2,4,2,2,6,4,54,3,3,1,0,16,3,7,1,4,1,4,4,5,5,5,5,4,4,4,4,3,4,2,4,2,4,1,3,3,3,1,3,2,3,2,4,2,2,2
1619,3,2,3,2,3,3,1,2,3,5,3,2,3,2,2,6,1,50,3,4,1,0,16,3,5,1,1,3,4,1,2,3,3,5,5,2,2,3,1,2,2,2,2,1,1,1,2,2,2,3,3,2,3,2,1,1,1
1620,3,3,4,4,2,1,3,3,4,2,3,3,4,3,2,4,5,55,3,3,1,1,19,4,8,1,2,3,3,4,5,5,4,5,5,3,3,3,3,3,3,3,3,3,3,4,4,4,2,4,4,3,2,4,2,2,2
1621,3,2,3,3,2,1,1,1,4,5,2,3,3,5,1,6,6,78,4,2,1,1,13,4,8,1,2,4,2,2,5,5,4,5,2,4,4,4,4,4,3,4,3,2,4,2,4,1,1,1,2,3,1,4,2,2,2
1622,3,2,4,4,3,3,2,1,5,5,3,4,5,5,6,4,4,31,2,4,4,1,16,2,3,1,2,2,1,1,3,3,1,1,2,3,1,2,2,2,2,3,2,3,1,1,1,1,1,2,2,1,3,3,2,2,2
1623,3,2,3,4,3,1,4,4,4,5,2,2,3,3,2,4,6,50,3,3,1,1,12,4,9,1,1,1,2,2,3,3,2,3,3,3,2,3,2,3,2,4,3,2,3,1,1,1,1,1,1,1,1,2,1,1,1
1624,1,1,4,4,4,4,4,4,4,5,1,1,2,3,1,6,2,64,4,4,1,1,16,3,5,1,2,1,1,1,1,1,5,4,3,3,4,4,2,3,1,4,2,1,3,1,4,1,1,1,1,2,1,3,1,1,1
1625,2,2,2,2,2,2,2,2,3,3,2,2,2,2,5,4,5,38,2,2,1,0,12,4,8,1,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
1626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,6,63,4,1,1,1,12,2,3,1,2,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1
1627,4,3,4,3,4,3,4,4,5,4,3,4,4,4,7,4,3,52,3,2,3,1,1,4,9,0,2,4,2,2,5,5,3,3,5,4,4,3,4,4,4,3,3,4,4,3,3,3,2,3,4,3,1,4,4,4,4
1628,3,3,4,4,3,3,2,2,,,4,3,5,5,3,6,6,56,3,3,1,1,18,4,9,1,1,1,,,4,5,3,3,5,3,2,4,1,4,2,4,2,2,2,1,3,1,1,3,3,2,2,4,2,4,3
1629,2,3,3,4,3,2,3,2,2,5,2,3,2,4,1,6,3,76,4,4,1,0,16,4,9,1,4,2,2,1,4,5,5,4,3,4,3,4,2,4,1,3,1,2,2,4,4,2,1,3,4,4,1,3,1,1,1
1630,2,2,3,3,2,2,2,2,4,4,3,3,4,4,3,6,2,48,3,2,1,1,11,2,4,1,1,1,4,3,5,5,5,5,5,4,4,4,4,4,1,3,4,4,4,3,1,1,1,1,1,1,3,4,1,1,1
1632,2,2,2,4,3,3,2,2,2,3,1,1,3,2,1,6,2,73,4,4,1,0,11,3,7,1,2,1,2,1,3,4,4,5,3,3,2,3,2,2,1,3,1,1,2,2,4,1,1,1,2,3,1,1,1,1,1
1633,2,3,4,4,4,2,3,3,4,3,3,2,4,3,3,5,5,63,4,4,1,0,19,1,2,1,2,2,3,3,4,4,3,4,4,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,2,2,4,2,2,2
1634,4,4,4,4,4,4,4,4,5,5,4,4,5,5,6,7,6,45,3,4,1,0,12,2,3,1,4,4,4,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,2,4,4,4,4
1635,2,2,2,2,2,2,2,2,4,4,4,4,4,4,1,7,1,24,1,2,1,0,6,1,1,1,3,2,1,2,2,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,3,2,2,2
1636,2,2,4,4,2,2,2,2,5,5,1,1,3,3,3,4,6,27,1,3,1,1,15,3,7,0,2,1,1,1,3,3,3,3,3,4,4,4,3,4,3,4,3,4,4,1,1,1,1,1,1,1,1,4,2,2,2
1637,3,3,4,4,1,1,1,1,3,5,3,3,4,4,5,4,6,33,2,3,4,1,14,4,9,1,1,3,2,2,3,4,3,3,5,3,3,3,2,3,2,3,2,3,3,1,2,3,1,2,3,1,2,4,2,2,2
1638,4,4,4,4,1,1,4,4,4,5,2,2,5,4,5,3,6,49,3,4,2,0,15,3,7,1,3,4,1,4,5,5,1,1,4,3,3,2,3,3,4,3,4,4,4,2,1,2,2,2,,2,4,4,1,4,4
1639,2,2,4,4,4,1,4,4,3,5,3,2,4,3,3,5,5,38,2,4,1,0,19,3,7,1,4,1,2,1,4,5,5,4,5,3,4,4,4,2,2,4,2,2,4,1,3,3,1,3,2,1,1,3,1,1,3
1640,3,3,4,4,2,1,2,2,4,4,3,3,3,3,2,7,1,37,2,4,1,1,10,3,7,1,2,2,2,2,4,4,4,5,2,2,3,4,1,3,1,3,1,2,4,1,2,1,1,2,2,1,2,2,2,2,2
1642,1,1,4,4,1,1,4,4,3,4,1,1,3,3,7,4,3,57,3,4,1,1,19,1,1,1,4,4,2,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1
1643,3,2,3,2,3,1,2,2,3,3,3,2,4,3,5,4,3,31,2,4,1,1,13,3,5,1,2,1,2,2,4,5,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,4,2,4,3,1,2,3,2,2,2
1644,2,2,4,4,2,2,1,1,4,4,3,2,3,3,1,6,2,86,4,3,1,0,16,4,9,1,4,1,3,1,4,4,4,4,4,2,4,3,2,3,2,4,2,2,3,4,4,2,2,4,,2,2,4,2,2,2
1645,2,2,3,3,4,3,4,3,3,4,3,2,3,3,2,6,1,40,2,2,1,1,6,3,7,0,3,1,3,2,4,4,3,4,1,2,3,4,1,3,1,3,2,1,4,2,2,3,2,3,4,3,2,3,1,1,2
1646,2,2,3,3,3,3,3,3,4,5,2,2,3,2,7,3,2,66,4,3,1,1,12,3,5,1,2,3,1,1,3,3,1,1,2,4,2,3,2,3,3,3,3,3,3,3,1,1,2,4,2,2,1,3,1,1,1
1647,3,2,4,4,4,4,3,2,4,5,4,2,4,5,1,6,2,43,2,4,1,1,5,3,7,1,2,1,3,4,4,5,5,3,4,2,3,4,1,3,1,3,1,1,1,1,3,2,2,2,3,2,2,3,1,1,2
1648,3,3,4,3,4,4,4,3,5,4,3,4,5,5,3,4,1,50,3,2,1,0,2,2,3,1,2,2,3,1,3,2,5,5,3,2,1,3,2,3,3,2,3,3,2,3,2,1,2,3,1,2,2,3,1,1,2
1649,2,2,3,3,2,1,3,3,5,5,4,2,4,3,5,4,3,20,1,3,1,0,16,1,2,1,3,3,3,3,4,4,4,2,2,3,2,2,4,2,4,2,4,2,1,3,2,3,1,2,3,2,3,1,1,1,1
1652,2,3,2,2,2,2,2,2,3,3,1,3,3,3,5,4,6,64,4,2,1,0,9,2,3,1,1,2,2,1,4,4,4,5,3,2,2,2,3,3,2,4,2,2,2,2,3,3,2,3,2,2,4,4,1,1,1
1653,4,4,4,4,3,3,2,2,5,5,3,3,5,5,6,4,4,61,4,2,4,1,4,3,7,1,2,2,2,2,4,4,4,3,5,3,2,2,2,3,2,3,3,3,3,2,4,3,3,4,3,2,2,3,4,4,4
1654,3,2,3,3,3,2,2,2,3,4,4,3,3,3,3,4,2,55,3,2,1,0,19,1,1,1,3,4,3,2,5,5,5,5,5,2,4,4,2,3,3,3,4,3,4,3,2,4,2,2,4,3,1,3,1,2,2
1656,4,4,4,4,3,2,4,4,4,4,3,2,3,3,7,4,1,81,4,2,1,1,13,3,5,1,3,3,2,2,5,5,1,2,5,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,2,1,1,4,4
1657,3,3,4,3,2,2,2,2,3,3,2,2,2,3,7,4,2,28,1,3,2,0,2,3,7,0,3,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,1,1,1,1
1658,1,2,2,3,3,3,2,2,2,4,1,1,2,3,1,6,5,51,3,4,1,0,13,3,6,1,3,1,1,1,2,2,2,2,3,3,3,3,2,2,2,3,3,2,2,1,2,1,1,2,2,2,3,2,1,1,1
1659,2,3,4,4,2,2,4,4,4,5,2,3,2,3,3,5,5,29,1,3,2,1,15,3,5,1,2,2,1,2,2,3,2,2,3,4,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,3,3,3,3
1660,2,2,2,2,2,2,2,2,3,3,2,2,3,3,7,1,2,50,3,1,4,1,2,1,2,0,2,1,1,1,3,3,3,3,3,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,2,2,2
1661,4,3,4,4,4,4,2,2,5,5,4,4,4,5,6,4,4,56,3,3,2,1,13,2,3,1,2,1,1,2,5,5,3,3,4,4,2,4,4,4,4,4,4,4,4,2,1,2,2,2,2,3,2,4,1,1,1
1662,3,2,4,2,1,1,3,3,4,2,2,1,3,2,1,6,6,62,4,4,1,0,19,3,7,1,3,1,4,1,1,4,4,5,5,4,4,4,3,4,1,4,1,2,2,3,4,1,1,2,3,3,1,1,1,2,1
